URL,PullNo,Participants,CCN,Quality,Num_Vulns
"['https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests']",1049,4,0.0,0.0199999999999995,0.0
"['https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests']",1060,5,0.0,0.0199999999999995,0.0
"['https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests']",1143,3,0.0,0.0,0.0
"['https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests']",1173,3,0.0,-0.0099999999999997,0.0
"['https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests']",1242,5,0.0,0.0200000000000004,0.0
"['https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests']",1267,5,0.0,-0.0700000000000002,0.0
"['https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests']",1290,3,0.0,0.0,0.0
"['https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests']",1328,3,0.0242346938775509,0.0,0.0
"['https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests']",1334,5,0.0,0.0,0.0
"['https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests']",1507,4,-0.0234582240002295,0.0,0.0
"['https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests', 'https://github.com/psf/requests']",1635,4,0.0071982281284606,0.0,0.0
